gender,age,under_30,senior_citizen,partner,dependents,number_of_dependents,married,paperless_billing,monthly_ charges,avg_monthly_long_distance_charges,total_charges,total_refunds,total_extra_data_charges,total_long_distance_charges,total_revenue,tenure,internet_service_x,phone_service_x,multiple_lines,avg_monthly_gb_download,unlimited_data,referred_a_friend,number_of_referrals,cltv,churn_value,online_security,online_backup,device_protection,premium_tech_support,streaming_tv,streaming_movies,streaming_music,contract_One Year,contract_Two Year,payment_method_Credit card (automatic),payment_method_Electronic check,payment_method_Mailed check,offer_Offer B,offer_Offer C,offer_Offer D,offer_Offer E,internet_type_DSL,internet_type_Fiber Optic
0,55,0,0,1,1,1,1,1,25.6,20.98,1673.4,28.09,0,1447.62,3092.93,69,0,1,1,0,0,1,5,6053,0,0,0,0,0,0,0,0,False,True,False,False,False,False,False,False,False,False,False
1,73,0,1,1,0,0,1,1,84.3,36.75,2357.75,0.0,0,1065.75,3423.5,29,1,1,1,12,1,1,7,2217,0,0,0,0,0,0,1,1,False,True,False,True,False,False,True,False,False,False,True
0,22,1,0,1,1,1,1,0,89.9,37.57,6342.7,0.0,150,2667.47,9160.17,71,1,1,1,85,0,1,9,5835,0,1,1,1,1,1,1,1,False,True,False,False,False,False,False,False,False,True,False
0,22,1,0,1,0,0,1,1,105.1,39.25,5083.55,0.0,0,1884.0,6967.55,48,1,1,1,51,1,1,4,3109,0,0,1,0,1,1,1,1,False,False,True,False,False,True,False,False,False,False,True
1,50,0,0,1,0,0,1,1,95.0,5.99,3440.25,0.0,0,215.64,3655.89,36,1,1,1,6,1,1,3,3057,0,0,0,0,0,1,1,1,False,False,False,False,False,False,False,False,False,False,True
1,70,0,1,1,0,0,1,0,70.1,34.99,141.65,0.0,0,69.98,211.63,2,1,1,0,24,1,1,9,5592,0,0,0,0,0,0,0,0,False,False,False,True,False,False,False,False,True,False,True
0,40,0,0,1,0,0,1,0,75.7,9.47,3876.2,0.0,0,473.5,4349.7,50,1,1,1,28,1,1,5,6144,0,0,0,1,0,1,1,1,True,False,False,False,False,True,False,False,False,True,False
0,53,0,0,0,0,0,0,1,75.3,38.99,244.1,0.0,0,116.97,361.07,3,1,1,0,20,1,0,0,5387,0,0,1,0,1,1,1,1,False,False,False,True,False,False,False,False,True,True,False
1,59,0,0,0,0,0,0,0,20.45,34.57,638.55,0.0,0,1071.67,1710.22,31,0,1,0,0,0,0,0,2598,0,0,0,0,0,0,0,0,False,True,False,False,True,False,False,False,False,False,False
1,48,0,0,0,0,0,0,1,40.6,0.0,2588.95,0.0,0,0.0,2588.95,63,1,0,0,28,1,0,0,6406,0,1,1,0,1,0,0,0,True,False,False,False,False,True,False,False,False,True,False
1,41,0,0,1,1,1,1,0,46.0,0.0,2424.05,0.0,90,0.0,2514.05,54,1,0,0,19,0,0,0,4451,0,0,0,1,1,0,1,1,False,True,True,False,False,True,False,False,False,True,False
0,62,0,0,1,0,0,1,0,65.2,39.72,3512.15,0.0,0,2224.32,5736.47,56,1,1,1,11,1,1,1,4775,0,1,0,0,0,1,0,0,True,False,False,False,False,True,False,False,False,True,False
0,64,0,0,1,0,0,1,0,86.45,21.08,3574.5,0.0,0,906.44,4480.94,43,1,1,1,14,1,1,6,3110,0,1,1,0,1,1,1,1,False,True,True,False,False,False,False,False,False,False,False
1,27,1,0,0,0,0,0,1,105.5,10.4,2686.05,0.0,0,260.0,2946.05,25,1,1,0,48,1,0,0,5822,0,1,0,1,1,1,1,1,False,False,False,True,False,False,False,False,False,False,True
1,73,0,1,0,0,0,0,0,105.95,46.34,2655.25,0.0,0,1158.5,3813.75,25,1,1,1,22,1,0,0,4283,1,0,1,1,0,1,1,0,False,False,False,False,True,False,True,False,False,False,True
0,22,1,0,1,0,0,1,1,72.0,6.41,4284.2,0.0,0,397.42,4681.62,62,1,1,0,59,1,1,1,6489,0,1,1,1,0,1,0,0,False,True,True,False,False,True,False,False,False,False,False
1,62,0,0,1,1,3,1,1,90.4,11.74,4494.65,0.0,0,575.26,5069.91,49,1,1,0,20,1,1,10,5804,0,0,1,1,0,1,0,0,False,False,True,False,False,True,False,False,False,False,True
1,34,0,0,0,0,0,0,1,45.8,13.62,45.8,0.0,0,13.62,59.42,1,1,1,0,21,1,0,0,2614,0,0,0,0,0,0,0,0,False,False,False,False,True,False,False,False,False,False,False
1,47,0,0,0,0,0,0,0,29.35,0.0,216.45,0.0,10,0.0,226.45,8,1,0,0,8,0,0,0,5369,0,1,0,0,0,0,0,0,False,False,False,False,True,False,False,False,True,False,False
0,34,0,0,1,0,0,1,1,69.8,11.08,69.8,0.0,0,11.08,80.88,1,1,1,0,13,1,1,1,2123,1,0,0,0,0,0,0,0,False,False,False,True,False,False,False,False,False,False,True
1,75,0,1,1,0,0,1,1,114.5,5.6,8331.95,0.0,0,403.2,8735.15,72,1,1,1,19,1,1,4,6051,0,1,1,1,1,1,1,1,False,True,False,False,True,False,False,False,False,False,True
0,37,0,0,1,1,1,1,1,50.65,25.32,3221.25,37.04,0,1595.16,4779.37,63,1,1,0,11,1,1,6,4847,0,1,0,0,0,0,0,0,False,True,False,False,False,True,False,False,False,True,False
1,44,0,0,0,0,0,0,0,89.4,35.32,4869.5,0.0,0,1907.28,6776.78,54,1,1,1,15,1,0,0,5871,0,0,0,1,0,0,1,1,False,False,True,False,False,True,False,False,False,False,True
0,22,1,0,1,0,0,1,1,103.7,41.61,3467.0,0.0,0,1373.13,4840.13,33,1,1,1,73,1,1,1,4461,1,1,0,1,0,1,1,1,True,False,False,False,True,False,True,False,False,False,True
1,39,0,0,0,0,0,0,1,71.05,6.4,2168.15,0.0,0,198.4,2366.55,31,1,1,1,24,1,0,0,4443,0,0,1,0,1,1,0,0,False,False,False,True,False,False,False,False,False,False,False
1,51,0,0,0,0,0,0,0,98.55,27.57,1008.55,0.0,0,275.7,1284.25,10,1,1,1,13,1,0,0,3658,1,1,0,0,0,1,1,1,False,False,False,True,False,False,False,True,False,False,True
0,52,0,0,1,0,0,1,1,109.15,40.47,6557.75,0.0,0,2387.73,8945.48,59,1,1,1,4,1,1,7,5186,0,1,1,1,0,1,1,1,True,False,True,False,False,True,False,False,False,False,True
0,46,0,0,0,1,1,0,0,93.0,42.1,870.25,0.0,0,378.9,1249.15,9,1,1,0,16,1,0,0,2267,0,1,0,1,1,0,1,1,False,False,False,False,False,False,False,False,False,False,True
0,76,0,1,0,0,0,0,1,29.65,0.0,291.4,0.0,110,0.0,401.4,10,1,0,0,20,0,0,0,5702,1,0,0,0,1,0,0,0,False,False,False,True,False,False,False,False,False,False,False
1,62,0,0,0,0,0,0,0,19.95,17.61,19.95,0.0,0,17.61,37.56,1,0,1,0,0,0,0,0,2051,1,0,0,0,0,0,0,0,False,False,False,True,False,False,False,False,False,False,False
1,55,0,0,0,0,0,0,1,19.95,34.86,59.25,0.0,0,139.44,198.69,4,0,1,0,0,0,0,0,3172,0,0,0,0,0,0,0,0,False,False,False,False,True,False,False,False,False,False,False
1,68,0,1,0,0,0,0,0,94.75,46.96,3653.0,45.82,0,1784.48,5391.66,38,1,1,1,13,1,0,0,3654,0,0,0,0,0,1,1,0,False,True,False,True,False,False,False,False,False,False,True
0,44,0,0,0,0,0,0,0,75.1,38.02,1212.85,0.0,0,608.32,1821.17,16,1,1,0,25,1,0,0,5176,0,0,1,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,True
1,32,0,0,0,0,0,0,0,19.95,15.32,1311.75,0.0,0,1026.44,2338.19,67,0,1,0,0,0,0,0,6212,0,0,0,0,0,0,0,0,False,True,False,False,False,False,False,False,False,False,False
0,49,0,0,0,0,0,0,0,19.7,15.87,406.95,0.0,0,317.4,724.35,20,0,1,0,0,0,0,0,4404,0,0,0,0,0,0,0,0,False,True,False,False,True,False,False,False,False,False,False
0,23,1,0,1,0,0,1,1,74.35,18.03,4759.55,0.0,0,1153.92,5913.47,64,1,1,0,42,1,1,2,4781,0,1,1,1,1,0,1,1,False,True,False,False,True,False,False,False,False,False,False
1,35,0,0,1,0,0,1,0,92.9,27.34,2768.35,0.0,0,765.52,3533.87,28,1,1,0,16,1,1,1,2037,0,0,1,1,1,1,0,0,True,False,False,False,False,False,False,False,False,False,True
0,35,0,0,1,1,1,1,1,95.15,34.53,6770.85,0.0,0,2451.63,9222.48,71,1,1,1,19,0,1,3,5647,0,1,1,1,1,0,0,0,True,False,True,False,False,False,False,False,False,False,True
0,48,0,0,0,0,0,0,1,104.55,36.31,2239.4,0.0,0,762.51,3001.91,21,1,1,0,27,1,0,0,3471,0,0,1,1,1,1,1,1,True,False,False,False,True,False,False,False,False,False,True
1,65,0,1,0,0,0,0,1,94.85,37.78,335.75,0.0,0,113.34,449.09,3,1,1,1,28,1,0,0,4496,0,0,0,0,0,1,1,1,False,True,False,True,False,False,False,False,True,False,True
1,27,1,0,1,1,3,1,0,98.05,36.49,3082.1,0.0,0,1131.19,4213.29,31,1,1,1,59,1,1,3,4524,0,1,0,1,0,1,0,0,True,False,False,False,False,False,True,False,False,False,True
1,57,0,0,1,0,0,1,1,55.05,27.41,2030.75,0.0,0,1014.17,3044.92,37,1,1,1,10,1,1,6,3839,0,1,0,0,0,0,0,0,False,False,False,False,True,False,False,False,False,True,False
1,51,0,0,1,1,3,1,1,110.2,18.47,7467.5,0.0,0,1255.96,8723.46,68,1,1,1,75,1,1,1,4108,0,1,1,1,0,1,1,1,False,True,False,True,False,False,False,False,False,False,True
0,26,1,0,0,0,0,0,0,85.35,23.54,2896.6,0.0,0,800.36,3696.96,34,1,1,1,76,0,0,0,3818,0,0,0,0,0,1,0,0,False,False,False,True,False,False,False,False,False,False,True
0,30,0,0,0,0,0,0,0,58.5,0.0,539.85,0.0,0,0.0,539.85,9,1,0,0,48,1,0,0,3032,1,1,0,1,1,1,1,1,False,False,False,False,True,False,False,False,True,False,False
0,33,0,0,1,1,1,1,0,49.9,41.41,1410.25,0.0,0,1159.48,2569.73,28,1,1,1,30,1,1,6,5250,0,0,0,0,0,0,0,0,False,False,False,False,True,False,True,False,False,True,False
0,44,0,0,0,1,3,0,0,29.65,0.0,90.05,0.0,0,0.0,90.05,3,1,0,0,53,1,0,0,5880,0,0,1,0,0,0,0,0,False,False,False,False,True,False,False,False,False,True,False
0,32,0,0,1,1,1,1,0,20.9,2.52,202.3,0.0,0,27.72,230.02,11,0,1,0,0,0,1,3,5359,0,0,0,0,0,0,0,0,False,True,True,False,False,False,False,True,False,False,False
0,37,0,0,0,0,0,0,1,75.8,24.31,160.75,0.0,0,48.62,209.37,2,1,1,0,16,1,0,0,5270,1,0,0,1,0,0,0,0,False,False,False,True,False,False,False,False,True,False,True
1,27,1,0,0,0,0,0,0,44.6,13.02,681.4,0.0,0,221.34,902.74,17,1,1,0,73,1,0,0,2130,0,0,0,0,0,0,0,0,True,False,False,False,True,False,False,False,False,False,False
1,38,0,0,1,1,2,1,1,106.35,42.9,7261.75,0.0,0,2960.1,10221.85,69,1,1,0,24,1,1,1,6315,0,1,1,0,1,1,1,1,False,True,True,False,False,False,False,False,False,False,True
1,23,1,0,1,0,0,1,0,94.3,13.13,3460.95,0.0,0,485.81,3946.76,37,1,1,1,58,1,1,8,2615,0,0,0,1,1,1,0,0,False,True,False,False,True,False,True,False,False,False,True
1,73,0,1,0,0,0,0,1,25.2,0.0,102.5,0.0,0,0.0,102.5,4,1,0,0,19,1,0,0,4694,1,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,True,True,False
1,64,0,0,0,0,0,0,1,90.85,8.56,90.85,0.0,0,8.56,99.41,1,1,1,1,24,1,0,0,3424,1,0,1,0,0,0,1,1,False,False,True,False,False,False,False,False,True,False,True
0,50,0,0,1,0,0,1,1,108.5,38.44,8003.8,0.0,0,2767.68,10771.48,72,1,1,1,16,1,1,2,6288,0,0,1,1,1,1,1,1,True,False,False,False,False,False,False,False,False,False,True
1,26,1,0,1,1,3,1,1,94.75,22.14,759.55,0.0,0,177.12,936.67,8,1,1,0,82,1,1,4,5505,0,0,0,1,0,1,1,1,False,False,False,True,False,False,False,False,False,False,True
0,19,1,0,1,0,0,1,1,35.8,0.0,1782.0,0.0,0,0.0,1782.0,49,1,0,0,82,1,1,1,4865,0,1,0,0,1,0,0,0,True,False,True,False,False,False,False,False,False,False,False
1,27,1,0,0,0,0,0,0,19.85,47.65,470.0,0.0,0,1286.55,1756.55,27,0,1,0,0,0,0,0,2176,0,0,0,0,0,0,0,0,False,True,True,False,False,False,False,False,False,False,False
1,22,1,0,0,0,0,0,0,65.55,13.31,237.2,0.0,0,53.24,290.44,4,1,1,1,59,1,0,0,5707,0,0,0,0,1,0,1,1,False,False,False,False,True,False,False,False,False,False,False
1,28,1,0,1,0,0,1,1,108.95,21.26,7875.0,0.0,0,1530.72,9405.72,72,1,1,1,53,1,0,0,5758,0,1,1,0,1,1,1,1,False,True,True,False,False,False,False,False,False,False,True
1,38,0,0,1,0,0,1,1,64.2,4.41,143.65,0.0,30,8.82,182.47,2,1,1,0,26,0,1,2,4369,0,0,1,0,1,0,1,1,False,False,False,False,True,False,False,False,True,True,False
1,47,0,0,0,0,0,0,0,19.95,31.45,47.7,0.0,0,62.9,110.6,2,0,1,0,0,0,0,0,3488,0,0,0,0,0,0,0,0,True,False,False,False,True,False,False,False,False,False,False
1,37,0,0,1,1,2,1,1,105.4,38.98,6989.45,0.0,0,2611.66,9601.11,67,1,1,1,16,1,0,0,5666,0,0,1,1,0,1,1,1,True,False,False,True,False,False,False,False,False,False,True
0,27,1,0,0,0,0,0,0,66.25,24.81,620.55,0.0,10,223.29,853.84,9,1,1,0,69,0,0,0,5515,1,0,1,0,1,1,0,0,False,False,False,False,True,False,False,False,False,False,False
0,48,0,0,0,0,0,0,1,46.0,15.07,193.6,0.0,0,60.28,253.88,4,1,1,0,16,1,0,0,5246,1,0,0,0,0,0,0,0,False,False,False,False,True,False,False,False,False,False,False
1,56,0,0,0,0,0,0,1,78.85,30.35,1600.25,0.0,50,667.7,2317.95,22,1,1,1,10,0,0,0,2444,0,0,1,0,0,0,0,0,False,False,False,False,True,False,False,True,False,False,True
0,64,0,0,0,0,0,0,0,75.15,41.26,3772.65,0.0,0,1980.48,5753.13,48,1,1,0,23,1,0,0,3345,0,0,1,0,0,0,0,0,True,False,False,True,False,False,False,False,False,False,True
0,34,0,0,0,0,0,0,1,20.55,44.69,945.7,0.0,0,2100.43,3046.13,47,0,1,0,0,0,0,0,5404,0,0,0,0,0,0,0,0,False,True,False,False,True,False,False,False,False,False,False
0,49,0,0,1,0,0,1,0,66.9,44.4,4370.25,0.0,70,2930.4,7370.65,66,1,1,1,11,0,1,5,5546,0,1,1,1,0,0,0,0,False,True,False,False,False,False,False,False,False,True,False
0,28,1,0,0,1,3,0,0,20.3,10.23,755.4,0.0,0,378.51,1133.91,37,0,1,0,0,0,0,0,4186,0,0,0,0,0,0,0,0,True,False,False,False,False,False,False,False,False,False,False
1,71,0,1,1,0,0,1,1,95.1,4.89,95.1,0.0,0,4.89,99.99,1,1,1,1,11,1,1,1,5795,1,0,0,0,0,1,1,0,False,False,False,True,False,False,False,False,False,False,True
1,80,0,1,1,1,2,1,0,40.05,0.0,880.2,0.0,0,0.0,880.2,22,1,0,0,18,1,1,5,2061,1,1,0,0,0,0,1,0,False,False,False,False,True,False,False,False,False,False,False
0,59,0,0,1,1,3,1,1,61.3,18.99,3346.8,0.0,0,1063.44,4410.24,56,1,1,0,53,1,1,7,4173,0,1,1,1,0,0,0,0,False,True,True,False,False,False,False,False,False,False,False
0,30,0,0,0,0,0,0,1,112.75,35.24,8192.6,0.0,0,2537.28,10729.88,72,1,1,1,42,1,0,0,4927,0,1,1,1,1,1,1,1,False,True,True,False,False,False,False,False,False,False,True
1,32,0,0,0,0,0,0,1,95.1,45.69,865.1,43.25,0,456.9,1278.75,10,1,1,0,11,1,0,0,5787,0,0,0,0,1,1,1,1,False,False,True,False,False,False,False,True,False,False,True
1,24,1,0,0,0,0,0,1,69.5,34.43,653.25,0.0,0,309.87,963.12,9,1,1,0,51,1,0,0,3628,0,1,0,1,1,1,0,1,False,False,False,False,True,False,False,False,False,True,False
0,31,0,0,0,0,0,0,0,19.25,37.81,617.65,0.0,0,1323.35,1941.0,35,0,1,0,0,0,0,0,4988,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False
1,75,0,1,0,0,0,0,1,69.5,41.2,69.5,0.0,80,41.2,190.7,1,1,1,0,15,0,0,0,3273,1,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,True
1,73,0,1,1,0,0,1,0,74.0,35.16,3919.15,0.0,0,1898.64,5817.79,54,1,1,1,5,1,1,10,4991,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,True
0,68,0,1,0,0,0,0,1,85.7,45.81,85.7,0.0,0,45.81,131.51,1,1,1,1,21,1,0,0,4880,1,0,0,0,0,1,0,0,False,False,False,True,False,False,False,False,False,False,True
1,52,0,0,0,0,0,0,1,104.75,48.75,6536.5,0.0,0,3071.25,9607.75,63,1,1,1,21,1,0,0,5882,0,0,1,1,0,1,1,1,False,True,False,False,False,True,False,False,False,False,True
0,72,0,1,0,0,0,0,1,96.75,34.58,5206.55,0.0,0,1832.74,7039.29,53,1,1,0,28,1,0,0,4766,0,1,1,0,1,0,1,1,True,False,False,False,True,True,False,False,False,False,True
0,39,0,0,0,0,0,0,1,75.7,9.05,75.7,0.0,0,9.05,84.75,1,1,1,0,21,1,0,0,4884,1,0,1,0,0,0,0,0,False,False,False,True,False,False,False,False,True,False,True
1,43,0,0,1,1,2,1,0,60.05,6.53,3994.05,0.0,0,437.51,4431.56,67,1,1,0,19,1,1,1,6148,0,1,1,0,1,0,0,0,True,False,False,False,True,False,False,False,False,False,False
0,56,0,0,1,0,0,1,1,83.3,13.41,5894.5,37.44,0,952.11,6809.17,71,1,1,1,18,1,1,9,4264,0,0,1,1,1,1,1,1,False,True,True,False,False,False,False,False,False,True,False
0,21,1,0,1,1,3,1,1,94.45,6.37,3923.8,0.0,140,267.54,4331.34,42,1,1,1,69,0,1,5,5643,0,1,1,0,0,1,0,0,True,False,True,False,False,True,False,False,False,False,True
0,39,0,0,1,1,2,1,0,25.25,39.59,274.7,0.0,0,475.08,749.78,12,0,1,1,0,0,1,4,2646,0,0,0,0,0,0,0,0,False,True,True,False,False,False,False,False,False,False,False
1,66,0,1,1,0,0,1,1,90.65,46.62,5199.8,0.0,0,2657.34,7857.14,57,1,1,0,4,1,1,10,5636,0,0,1,1,0,1,0,0,True,False,False,True,False,False,False,False,False,False,True
1,50,0,0,1,1,3,1,1,89.7,1.53,3165.6,0.0,0,53.55,3219.15,35,1,1,0,57,1,1,5,2775,0,0,1,0,1,1,0,0,True,False,False,True,False,False,True,False,False,False,True
1,64,0,0,0,1,2,0,0,34.05,0.0,1113.95,0.0,0,0.0,1113.95,33,1,0,0,12,1,0,0,3044,0,1,0,0,1,0,0,0,True,False,True,False,False,False,False,False,False,False,False
1,60,0,0,1,1,1,1,0,24.8,16.48,1476.25,0.0,0,1021.76,2498.01,62,0,1,1,0,0,1,1,5105,0,0,0,0,0,0,0,0,True,False,False,False,False,False,False,False,False,False,False
1,53,0,0,0,0,0,0,0,74.3,17.3,1952.25,40.54,0,432.5,2344.21,25,1,1,0,26,1,0,0,4815,0,1,0,0,0,0,0,0,False,False,False,False,False,False,True,False,False,False,True
0,56,0,0,1,0,0,1,0,85.9,42.26,2196.45,0.0,0,1098.76,3295.21,26,1,1,0,2,1,1,1,4038,0,0,0,0,1,0,1,1,False,False,True,False,False,False,False,False,False,False,True
0,56,0,0,0,1,2,0,0,30.1,0.0,1131.3,0.0,150,0.0,1281.3,39,1,0,0,24,0,0,0,3106,1,0,0,1,0,0,0,0,False,False,True,False,False,False,False,False,False,True,False
0,55,0,0,0,0,0,0,0,64.35,45.56,2053.05,46.39,0,1549.04,3555.7,34,1,1,0,7,1,0,0,3445,0,1,1,0,0,0,1,1,True,False,False,True,False,False,False,False,False,True,False
0,32,0,0,1,1,2,1,1,87.2,33.07,4345.0,0.0,0,1620.43,5965.43,49,1,1,0,23,1,1,4,4567,0,1,1,1,1,1,1,1,True,False,False,False,True,False,False,False,False,True,False
1,50,0,0,0,0,0,0,1,39.65,0.0,733.35,0.0,0,0.0,733.35,19,1,0,0,21,1,0,0,2933,1,0,0,1,0,1,0,0,False,False,False,True,False,False,False,False,False,True,False
1,64,0,0,0,0,0,0,1,55.5,33.68,934.15,0.0,0,572.56,1506.71,17,1,1,0,14,1,0,0,3190,0,1,1,0,0,0,0,0,False,False,True,False,False,False,False,False,False,True,False
1,56,0,0,0,0,0,0,1,80.6,49.21,4348.1,39.45,90,2608.13,7006.78,53,1,1,0,29,0,0,0,6113,0,0,1,0,1,0,0,0,False,False,False,False,True,True,False,False,False,False,True
1,32,0,0,1,1,2,1,1,48.75,26.26,48.75,0.0,0,26.26,75.01,1,1,1,0,22,1,1,10,5068,0,1,0,0,0,0,0,0,False,False,False,False,True,False,False,False,False,True,False
1,41,0,0,1,0,0,1,0,67.95,24.93,4664.15,0.0,0,1745.1,6409.25,70,1,1,0,15,1,1,7,5514,0,1,1,0,1,0,1,1,False,True,False,False,True,False,False,False,False,True,False
0,47,0,0,0,0,0,0,1,55.05,42.55,102.75,0.0,0,85.1,187.85,2,1,1,0,30,1,0,0,5855,1,0,1,0,1,0,0,0,False,False,True,False,False,False,False,False,True,True,False
1,26,1,0,0,0,0,0,0,91.0,45.24,2626.15,0.0,0,1266.72,3892.87,28,1,1,0,59,1,0,0,2448,0,0,0,1,1,0,1,1,False,False,False,True,False,False,False,False,False,False,True
1,44,0,0,0,0,0,0,0,20.3,21.66,595.05,0.0,0,584.82,1179.87,27,0,1,0,0,0,0,0,3159,0,0,0,0,0,0,0,0,True,False,False,False,True,False,False,False,False,False,False
1,22,1,0,1,1,1,1,1,90.8,23.7,6511.8,0.0,60,1706.4,8278.2,72,1,1,1,59,0,1,1,6188,0,0,0,1,0,0,1,1,False,True,True,False,False,False,False,False,False,False,True
0,20,1,0,1,1,2,1,1,24.7,0.0,149.05,0.0,0,0.0,149.05,7,1,0,0,76,1,1,3,3872,0,0,0,0,0,0,0,1,False,False,False,True,False,False,False,False,False,True,False
0,68,0,1,1,0,0,1,1,84.85,5.3,2633.4,0.0,0,164.3,2797.7,31,1,1,1,3,1,1,4,5603,0,0,0,0,0,0,1,1,False,True,False,True,False,False,True,False,False,False,True
0,46,0,0,1,0,0,1,1,104.4,11.32,3409.6,0.0,0,373.56,3783.16,33,1,1,1,12,1,1,1,3185,1,0,1,1,0,1,1,1,False,False,False,True,False,False,False,False,False,False,True
1,60,0,0,1,1,1,1,1,24.0,2.71,1664.3,0.0,0,184.28,1848.58,68,0,1,1,0,0,1,8,5440,0,0,0,0,0,0,0,0,False,True,False,False,False,False,False,False,False,False,False
1,40,0,0,0,0,0,0,0,91.05,47.3,2871.5,0.0,0,1513.6,4385.1,32,1,1,0,24,1,0,0,2716,0,0,0,0,0,1,1,1,False,False,False,True,False,False,False,False,False,False,True
1,31,0,0,0,0,0,0,0,19.0,20.16,78.9,0.0,0,80.64,159.54,4,0,1,0,0,0,0,0,3022,0,0,0,0,0,0,0,0,False,False,False,False,True,False,False,False,False,False,False
1,51,0,0,0,0,0,0,1,100.3,9.95,6603.8,0.0,0,636.8,7240.6,64,1,1,0,2,1,0,0,4986,0,1,1,0,0,1,1,1,True,False,True,False,False,True,False,False,False,False,True
1,48,0,0,0,0,0,0,1,85.75,40.35,2146.5,0.0,0,1049.1,3195.6,26,1,1,0,13,1,0,0,3178,0,0,1,0,0,1,0,0,False,False,False,True,False,False,False,False,False,False,True
1,74,0,1,1,0,0,1,0,46.35,0.0,3353.4,18.64,0,0.0,3334.76,71,1,0,0,19,1,1,9,5421,0,1,1,1,1,0,0,0,False,True,True,False,False,False,False,False,False,True,False
1,40,0,0,0,0,0,0,1,80.85,12.54,1008.7,0.0,0,163.02,1171.72,13,1,1,0,20,1,0,0,5964,1,0,0,0,0,0,1,1,False,False,False,True,False,False,False,False,False,False,True
0,64,0,0,0,0,0,0,1,98.8,10.26,3959.15,27.09,0,420.66,4352.72,41,1,1,0,2,1,0,0,5584,0,0,1,0,1,1,1,1,False,True,False,False,False,False,False,False,False,False,True
1,47,0,0,0,0,0,0,1,86.55,24.76,649.65,0.0,0,198.08,847.73,8,1,1,1,2,1,0,0,4193,1,0,0,0,0,0,1,1,False,False,False,True,False,False,False,False,True,False,True
0,53,0,0,0,0,0,0,1,19.85,2.32,810.45,0.0,0,95.12,905.57,41,0,1,0,0,0,0,0,3523,0,0,0,0,0,0,0,0,False,True,False,False,True,False,False,False,False,False,False
0,33,0,0,0,0,0,0,0,74.45,3.47,3510.3,0.0,0,163.09,3673.39,47,1,1,0,12,1,0,0,3459,0,0,0,1,1,1,1,1,False,True,False,False,True,True,False,False,False,True,False
0,62,0,0,1,0,0,1,1,74.95,5.39,2149.05,0.0,0,156.31,2305.36,29,1,1,1,17,1,1,3,3483,0,0,0,0,0,0,0,0,False,False,False,True,False,False,False,False,False,False,True
1,65,0,1,0,0,0,0,1,29.4,0.0,221.9,0.0,0,0.0,221.9,8,1,0,0,4,1,0,0,5971,1,0,0,1,0,0,0,0,False,False,False,True,False,False,False,False,True,True,False
0,38,0,0,0,0,0,0,1,112.95,48.86,6465.0,0.0,0,2785.02,9250.02,57,1,1,1,6,1,0,0,4738,1,1,1,1,0,1,1,1,False,True,False,False,False,False,False,False,False,False,True
0,27,1,0,0,0,0,0,0,59.65,22.08,2536.55,0.0,0,927.36,3463.91,42,1,1,0,26,1,0,0,3048,0,1,1,1,0,0,0,0,False,False,False,False,False,True,False,False,False,False,False
0,30,0,0,0,0,0,0,1,87.55,28.27,4884.85,1.83,0,1611.39,6494.41,57,1,1,1,41,1,0,0,4882,0,1,1,0,1,0,0,0,False,False,False,False,False,False,False,False,False,False,True
1,69,0,1,0,0,0,0,1,74.7,11.34,74.7,0.0,0,11.34,86.04,1,1,1,1,20,1,0,0,3348,1,0,0,0,0,0,0,0,False,False,False,True,False,False,False,False,False,False,True
1,24,1,0,1,1,2,1,0,20.35,39.03,929.2,0.0,0,1756.35,2685.55,45,0,1,0,0,0,1,3,4210,0,0,0,0,0,0,0,0,False,True,False,False,True,True,False,False,False,False,False
1,36,0,0,0,0,0,0,1,79.85,7.64,4308.25,0.0,0,412.56,4720.81,54,1,1,1,3,1,0,0,5166,0,0,1,0,0,0,0,0,False,False,False,False,False,True,False,False,False,False,True
1,72,0,1,1,0,0,1,1,94.5,27.78,3105.55,0.0,0,916.74,4022.29,33,1,1,1,8,1,1,1,4333,1,0,0,0,0,1,1,0,False,False,False,True,False,False,False,False,False,False,True
0,58,0,0,1,0,0,1,0,35.45,0.0,1958.95,0.0,0,0.0,1958.95,52,1,0,0,8,1,1,4,5509,0,1,0,1,0,0,0,0,True,False,False,False,True,False,False,False,False,True,False
1,31,0,0,1,0,0,1,0,90.35,18.42,6325.25,0.0,0,1307.82,7633.07,71,1,1,1,29,1,1,1,6483,0,1,1,1,1,1,1,1,False,True,False,True,False,False,False,False,False,True,False
0,78,0,1,1,1,1,1,1,90.15,9.88,6716.45,0.0,0,711.36,7427.81,72,1,1,1,16,1,1,2,4606,0,1,1,1,1,1,1,0,False,True,False,False,False,False,False,False,False,False,False
1,36,0,0,1,0,0,1,1,90.25,10.92,6369.45,0.0,0,786.24,7155.69,72,1,1,1,28,1,1,9,5974,0,1,1,1,1,1,1,1,False,True,True,False,False,False,False,False,False,True,False
0,27,1,0,1,1,2,1,1,24.8,33.44,1024.7,0.0,0,1337.6,2362.3,40,0,1,1,0,0,1,2,3021,0,0,0,0,0,0,0,0,False,True,False,False,True,True,False,False,False,False,False
